player_id,dorsal,Player,position,Squad,MP,Starts,Min,Gls,Ast,CrdY,CrdR
2137,14,John Heitinga,DF,Netherlands,3,2,159,0,,0,0
2682,15,Tim de Cler,DF,Netherlands,1,1,90,0,,1,0
2683,6,Denny Landzaat,MF,Netherlands,3,0,73,0,,0,0
2684,8,Phillip Cocu,MF,Netherlands,4,4,353,0,,0,0
2147,10,Rafael van der Vaart,MF,Netherlands,3,1,166,0,,1,0
1755,11,Arjen Robben,MF,Netherlands,3,3,270,1,,1,0
2685,16,Hedwiges Maduro,MF,Netherlands,1,0,5,0,,0,0
2143,18,Mark van Bommel,MF,Netherlands,3,3,215,0,,2,0
1750,20,Wesley Sneijder,MF,Netherlands,4,4,314,0,,1,0
1747,7,Dirk Kuyt,FW,Netherlands,3,2,202,0,,1,0
2686,9,Ruud van Nistelrooy,FW,Netherlands,3,3,195,1,,0,0
1754,17,Robin van Persie,FW,Netherlands,4,4,336,1,,0,0
2687,19,Jan Vennegoor of Hesselink,FW,Netherlands,1,0,7,0,,0,0
2149,21,Ryan Babel,FW,Netherlands,1,0,35,0,,0,0
2214,1,Justo Villar,GK,Paraguay,1,1,7,0,,0,0
2688,12,Derlis Gómez,GK,Paraguay,0,0,0,0,,0,0
2216,22,Aldo Bobadilla,GK,Paraguay,3,2,263,0,,0,0
2689,2,Jorge Núñez,DF,Paraguay,3,2,189,0,,1,0
2690,3,Delio Toledo,DF,Paraguay,1,1,81,0,,0,0
2691,4,Carlos Gamarra ,DF,Paraguay,3,3,270,0,,0,0
2220,5,Julio Cesar Cáceres,DF,Paraguay,3,3,256,0,,0,0
2221,6,Carlos Bonet,DF,Paraguay,2,2,147,0,,0,0
2222,14,Paulo da Silva,DF,Paraguay,1,0,2,0,,0,0
2692,15,Julio Cesar Manzur,DF,Paraguay,1,0,14,0,,0,0
2693,21,Denis Caniza,DF,Paraguay,3,3,268,0,,1,0
2225,8,Édgar Barreto,MF,Paraguay,2,1,100,0,,1,0
2694,10,Roberto Acuña,MF,Paraguay,3,3,270,0,,1,0
2695,11,Diego Gavilán,MF,Paraguay,0,0,0,0,,0,0
2696,13,Carlos Paredes,MF,Paraguay,3,3,270,0,,2,0
2229,16,Cristian Riveros,MF,Paraguay,2,2,151,0,,0,0
2697,17,José Montiel,MF,Paraguay,0,0,0,0,,0,0
2698,19,Julio dos Santos,MF,Paraguay,2,1,119,0,,1,0
2699,7,Salvador Cabañas,FW,Paraguay,0,0,0,0,,0,0
2232,9,Roque Santa Cruz,FW,Paraguay,3,3,242,0,,0,0
2700,18,Nelson Haedo Valdez,FW,Paraguay,3,3,245,0,,1,0
2701,20,Dante López,FW,Paraguay,1,0,28,0,,0,0
2702,23,Nelson Cuevas,FW,Paraguay,2,0,48,1,,0,0
2703,1,Artur Boruc,GK,Poland,3,3,270,0,,2,0
2704,12,Tomasz Kuszczak,GK,Poland,0,0,0,0,,0,0
1173,22,Lukasz Fabianski,GK,Poland,0,0,0,0,,0,0
2705,2,Mariusz Jop,DF,Poland,1,1,90,0,,0,0
2706,3,Seweryn Gancarczyk,DF,Poland,0,0,0,0,,0,0
2707,4,Marcin Baszczynski,DF,Poland,3,3,270,0,,1,0
2708,6,Jacek Bak ,DF,Poland,3,3,270,0,,1,0
2709,14,Michal Zewlakow,DF,Poland,3,3,262,0,,1,0
2710,18,Mariusz Lewandowski,DF,Poland,2,0,41,0,,0,0
2711,19,Bartosz Bosacki,DF,Poland,2,2,180,2,,0,0
2712,5,Kamil Kosowski,MF,Poland,1,0,13,0,,0,0
2713,7,Radoslaw Sobolewski,MF,Poland,2,2,140,0,,2,1
2714,8,Jacek Krzynowek,MF,Poland,3,3,243,0,,1,0
2715,10,Miroslaw Szymkowiak,MF,Poland,2,2,180,0,,0,0
2716,13,Sebastian Mila,MF,Poland,0,0,0,0,,0,0
2717,16,Arkadiusz Radomski,MF,Poland,3,3,243,0,,1,0
2718,17,Dariusz Dudka,MF,Poland,1,0,8,0,,0,0
2719,20,Piotr Giza,MF,Poland,0,0,0,0,,0,0
2720,9,Maciej Zurawski,FW,Poland,3,3,217,0,,0,0
2721,11,Grzegorz Rasiak,FW,Poland,1,0,6,0,,0,0
2722,15,Ebi Smolarek,FW,Poland,3,3,264,0,,1,0
2723,21,Ireneusz Jelen,FW,Poland,3,2,203,0,,0,0
2724,23,Pawel Brozek,FW,Poland,3,0,54,0,,0,0
2725,1,Ricardo,GK,Portugal,7,7,660,0,,1,0
2726,12,Quim,GK,Portugal,0,0,0,0,,0,0
2727,22,Paulo Santos,GK,Portugal,0,0,0,0,,0,0
2238,2,Paulo Ferreira,DF,Portugal,3,1,149,0,,1,0
2728,3,Marco Caneira,DF,Portugal,1,1,90,0,,0,0
1780,4,Ricardo Costa,DF,Portugal,1,1,90,0,,1,0
2729,5,Fernando Meira,DF,Portugal,7,7,660,0,,0,0
2241,13,Miguel,DF,Portugal,6,6,511,0,,1,0
2730,14,Nuno Valente,DF,Portugal,6,6,548,0,,2,0
2240,16,Ricardo Carvalho,DF,Portugal,6,6,570,0,,2,0
2731,6,Costinha,MF,Portugal,5,4,284,0,,4,1
2732,7,Luís Figo ,MF,Portugal,7,6,528,0,,1,0
2733,8,Petit,MF,Portugal,6,3,395,0,,2,0
2734,10,Hugo Viana,MF,Portugal,2,0,55,0,,0,0
2735,18,Maniche,MF,Portugal,7,6,565,2,,2,0
2246,19,Tiago,MF,Portugal,5,3,263,0,,0,0
2247,20,Deco,MF,Portugal,4,4,336,1,,3,1
2736,9,Pauleta,FW,Portugal,6,6,430,1,,1,0
2245,11,Simao,FW,Portugal,7,3,411,1,,0,0
2737,15,Luís Boa Morte,FW,Portugal,1,0,11,0,,1,0
541,17,Cristiano Ronaldo,FW,Portugal,6,6,482,1,,1,0
2738,21,Nuno Gomes,FW,Portugal,2,0,44,1,,1,0
1793,23,Helder Postiga,FW,Portugal,3,1,119,0,,0,0
2739,1,Mohamed Al-Deayea,GK,Saudi Arabia,0,0,0,0,,0,0
2740,21,Mabrouk Zaid,GK,Saudi Arabia,3,3,270,0,,0,0
2741,22,Mohammad Khouja,GK,Saudi Arabia,0,0,0,0,,0,0
2742,2,Ahmed Al-Dokhi,DF,Saudi Arabia,3,3,234,0,,1,0
2743,3,Redha Tukar,DF,Saudi Arabia,3,3,270,0,,0,0
2744,4,Hamad Al-Montashari,DF,Saudi Arabia,3,3,270,0,,0,0
2745,5,Naif Al-Qadi,DF,Saudi Arabia,0,0,0,0,,0,0
2746,12,Abdulaziz Al-Khathran,DF,Saudi Arabia,2,1,126,0,,0,0
2747,13,Hussein Abdulghani,DF,Saudi Arabia,3,3,260,0,,0,0
2748,15,Ahmed Al-Bahri,DF,Saudi Arabia,0,0,0,0,,0,0
2749,17,Mohamed Eid,DF,Saudi Arabia,0,0,0,0,,0,0
2750,19,Mohammad Massad,DF,Saudi Arabia,1,0,10,0,,0,0
2751,6,Omar Al-Ghamdi,MF,Saudi Arabia,2,2,180,0,,1,0
2752,7,Mohammed Ameen,MF,Saudi Arabia,2,1,70,0,,0,0
2753,8,Mohammed Noor,MF,Saudi Arabia,3,3,240,0,,0,0
2754,10,Mohammad Al-Shalhoub,MF,Saudi Arabia,0,0,0,0,,0,0
2755,14,Saud Kariri,MF,Saudi Arabia,3,3,270,0,,1,0
2756,16,Khaled Aziz,MF,Saudi Arabia,3,3,192,0,,0,0
2757,18,Nawaf Al-Temyat,MF,Saudi Arabia,2,1,144,0,,1,0
2758,9,Sami Al-Jaber ,FW,Saudi Arabia,2,1,81,0,,1,0
2759,11,Saad Al-Harthi,FW,Saudi Arabia,2,1,99,0,,0,0
2760,20,Yasser Al-Qahtani,FW,Saudi Arabia,2,2,171,1,,0,0
2761,23,Malek Mouath,FW,Saudi Arabia,3,0,83,0,,0,0
2762,1,Dragoslav Jevric,GK,Serbia & Montenegro,3,3,270,0,,0,0
2763,12,Oliver Kovacevic,GK,Serbia & Montenegro,0,0,0,0,,0,0
1253,23,Vladimir Stojkovic,GK,Serbia & Montenegro,0,0,0,0,,0,0
2764,3,Ivica Dragutinovic,DF,Serbia & Montenegro,1,1,90,0,,1,0
2251,5,Nemanja Vidic,DF,Serbia & Montenegro,0,0,0,0,,0,0
2765,6,Goran Gavrancic,DF,Serbia & Montenegro,3,3,270,0,,2,0
2766,13,Dusan Basta,DF,Serbia & Montenegro,0,0,0,0,,0,0
2767,14,Nenad Dordevic,DF,Serbia & Montenegro,2,2,132,0,,0,0
2768,15,Milan Dudic,DF,Serbia & Montenegro,2,2,180,0,,1,0
2769,16,Dusan Petkovic,DF,Serbia & Montenegro,0,0,0,0,,0,0
2770,20,Mladen Krstajic,DF,Serbia & Montenegro,3,3,195,0,,1,0
2771,2,Ivan Ergic,MF,Serbia & Montenegro,2,1,135,0,,0,0
2772,4,Igor Duljaj,MF,Serbia & Montenegro,3,3,270,0,,1,0
2773,7,Ognjen Koroman,MF,Serbia & Montenegro,2,1,97,0,,2,0
2257,10,Dejan Stankovic,MF,Serbia & Montenegro,3,3,270,0,,1,0
2774,11,Predrag Dordevic,MF,Serbia & Montenegro,3,3,270,0,,0,0
2775,17,Albert Nad,MF,Serbia & Montenegro,3,2,164,0,,3,1
2776,18,Zvonimir Vukic,MF,Serbia & Montenegro,1,0,21,0,,0,0
2777,22,Sasa Ilic,MF,Serbia & Montenegro,1,1,90,1,,0,0
2778,8,Mateja Kezman,FW,Serbia & Montenegro,2,2,130,0,,0,1
2779,9,Savo Milosevic ,FW,Serbia & Montenegro,3,2,138,0,,0,0
2266,19,Nikola Zigic,FW,Serbia & Montenegro,2,1,111,2,,0,0
2780,21,Danijel Ljuboja,FW,Serbia & Montenegro,2,0,65,0,,0,0
2336,1,Lee Woon-jae ,GK,South Korea,3,3,270,0,,0,0
2781,20,Kim Yong-dae,GK,South Korea,0,0,0,0,,0,0
2337,21,Kim Young-kwang,GK,South Korea,0,0,0,0,,0,0
2782,2,Kim Young-chul,DF,South Korea,2,2,180,0,,1,0
2343,3,Kim Dong-jin,DF,South Korea,2,2,180,0,,1,0
2783,4,Choi Jin-cheul,DF,South Korea,3,3,270,0,,1,0
2784,6,Kim Jin-kyu,DF,South Korea,2,2,135,0,,1,0
2341,12,Lee Young-pyo,DF,South Korea,3,3,242,0,,0,0
2785,18,Kim Sang-sik,DF,South Korea,2,0,30,0,,0,0
2786,22,Song Chong-gug,DF,South Korea,1,1,90,0,,0,0
2787,23,Cho Won-hee,DF,South Korea,0,0,0,0,,0,0
2346,5,Kim Nam-il,MF,South Korea,3,2,203,0,,0,0
2347,7,Park Ji-sung,MF,South Korea,3,3,270,1,,0,0
2788,8,Kim Do-heon,MF,South Korea,0,0,0,0,,0,0
2789,13,Lee Eul-yong,MF,South Korea,2,2,112,0,,0,0
2790,15,Baek Ji-hoon,MF,South Korea,0,0,0,0,,0,0
2791,17,Lee Ho,MF,South Korea,3,3,248,0,,1,0
2350,9,Ahn Jung-hwan,FW,South Korea,3,0,92,1,,1,0
1823,10,Park Chu-young,FW,South Korea,1,1,65,0,,1,0
2792,11,Seol Ki-hyeon,FW,South Korea,2,0,70,0,,0,0
2793,14,Lee Chun-soo,FW,South Korea,3,3,251,1,,2,0
2794,16,Chung Kyung-ho,FW,South Korea,0,0,0,0,,0,0
2795,19,Cho Jae-jin,FW,South Korea,3,3,262,0,,0,0
1826,1,Iker Casillas,GK,Spain,3,3,270,0,,0,0
2796,19,Santiago Cañizares,GK,Spain,1,1,90,0,,0,0
1827,23,Pepe Reina,GK,Spain,0,0,0,0,,0,0
2797,2,Míchel Salgado,DF,Spain,1,1,90,0,,0,0
2798,3,Mariano Pernia,DF,Spain,3,3,270,0,,0,0
2354,4,Carlos Marchena,DF,Spain,1,1,90,0,,1,0
2355,5,Carles Puyol,DF,Spain,3,3,270,0,,2,0
2799,12,Antonio López,DF,Spain,1,1,90,0,,0,0
1271,15,Sergio Ramos,DF,Spain,3,3,270,0,,0,0
2800,20,Juanito,DF,Spain,1,1,90,1,,0,0
2801,22,Pablo Ibáñez,DF,Spain,3,3,270,0,,0,0
2802,6,David Albelda,MF,Spain,2,1,126,0,,1,0
1830,8,Xavi,MF,Spain,4,3,276,0,,0,0
2803,10,José Antonio Reyes,MF,Spain,1,1,69,0,,1,0
2804,11,Luis García,MF,Spain,3,2,158,0,,0,0
1273,13,Andres Iniesta,MF,Spain,1,1,90,0,,0,0
1833,14,Xabi Alonso,MF,Spain,3,3,234,1,,0,0
2805,16,Marcos Senna,MF,Spain,3,2,154,0,,0,0
2806,17,Joaquín,MF,Spain,3,1,161,0,,0,0
1831,18,Cesc Fabregas,MF,Spain,4,2,214,0,,1,0
2807,7,Raúl ,FW,Spain,4,2,179,1,,0,0
1836,9,Fernando Torres,FW,Spain,4,3,291,3,,0,0
1835,21,David Villa,FW,Spain,4,3,208,3,,0,0
2808,1,Andreas Isaksson,GK,Sweden,3,3,270,0,,0,0
2809,12,John Alvbage,GK,Sweden,0,0,0,0,,0,0
2810,23,Rami Shaaban,GK,Sweden,1,1,90,0,,0,0
2811,2,Mikael Nilsson,DF,Sweden,0,0,0,0,,0,0
2812,3,Olof Mellberg ,DF,Sweden,4,4,360,0,,0,0
2813,4,Teddy Lucic,DF,Sweden,4,4,304,0,,3,1
2814,5,Erik Edman,DF,Sweden,4,4,360,0,,0,0
2815,13,Petter Hansson,DF,Sweden,1,0,52,0,,0,0
2816,14,Fredrik Stenman,DF,Sweden,0,0,0,0,,0,0
2817,15,Karl Svensson,DF,Sweden,0,0,0,0,,0,0
2818,6,Tobias Linderoth,MF,Sweden,4,4,346,0,,1,0
2819,7,Niclas Alexandersson,MF,Sweden,4,4,360,0,,1,0
2820,8,Anders Svensson,MF,Sweden,1,1,61,0,,0,0
2821,9,Freddie Ljungberg,MF,Sweden,4,4,360,1,,1,0
2822,16,Kim Kallstrom,MF,Sweden,4,3,226,0,,0,0
2823,18,Mattias Jonson,MF,Sweden,4,2,176,0,,1,0
2824,19,Daniel Andersson,MF,Sweden,1,0,1,0,,0,0
2825,21,Christian Wilhelmsson,MF,Sweden,4,2,184,0,,0,0
2826,10,Zlatan Ibrahimovic,FW,Sweden,3,3,206,0,,0,0
2827,11,Henrik Larsson,FW,Sweden,4,4,360,1,,1,0
2828,17,Johan Elmander,FW,Sweden,2,0,21,0,,0,0
2829,20,Marcus Allback,FW,Sweden,4,1,167,1,,2,0
2830,22,Markus Rosenberg,FW,Sweden,0,0,0,0,,0,0
2831,1,Pascal Zuberbuhler,GK,Switzerland,4,4,390,0,,0,0
1837,12,Diego Benaglio,GK,Switzerland,0,0,0,0,,0,0
2832,21,Fabio Coltorti,GK,Switzerland,0,0,0,0,,0,0
1310,2,Johan Djourou,DF,Switzerland,3,1,87,0,,1,0
2362,3,Ludovic Magnin,DF,Switzerland,3,3,300,0,,1,0
1839,4,Philippe Senderos,DF,Switzerland,3,3,232,1,,1,0
2833,8,Raphael Wicky,DF,Switzerland,4,4,378,0,,1,0
2363,13,Stephane Grichting,DF,Switzerland,1,0,87,0,,0,0
2834,17,Christoph Spycher,DF,Switzerland,1,1,90,0,,1,0
2835,20,Patrick Muller,DF,Switzerland,4,4,374,0,,0,0
2836,23,Philipp Degen,DF,Switzerland,4,4,390,0,,1,0
2837,5,Xavier Margairaz,MF,Switzerland,2,0,29,0,,0,0
2838,6,Johann Vogel ,MF,Switzerland,4,4,390,0,,0,0
2839,7,Ricardo Cabanas,MF,Switzerland,4,4,376,0,,1,0
2840,14,David Degen,MF,Switzerland,0,0,0,0,,0,0
1313,15,Blerim Dzemaili,MF,Switzerland,0,0,0,0,,0,0
1841,16,Tranquillo Barnetta,MF,Switzerland,4,4,390,1,,1,0
1311,19,Valon Behrami,MF,Switzerland,1,0,3,0,,0,0
2367,22,Hakan Yakin,MF,Switzerland,3,2,178,0,,1,0
2369,9,Alexander Frei,FW,Switzerland,4,4,382,2,,1,0
2841,10,Daniel Gygax,FW,Switzerland,2,1,80,0,,0,0
2842,11,Marco Streller,FW,Switzerland,3,1,126,0,,1,0
2843,18,Mauro Lustrinelli,FW,Switzerland,2,0,8,0,,0,0
2844,1,Ouro-Nimini Tchagnirou,GK,Togo,0,0,0,0,,0,0
2845,16,Kossi Agassa,GK,Togo,3,3,270,0,,0,0
2846,22,Kodjovi Obilalé,GK,Togo,0,0,0,0,,0,0
2847,2,Daré Nibombé,DF,Togo,3,3,270,0,,0,0
2848,3,Jean-Paul Abalo ,DF,Togo,2,2,142,0,,3,1
2849,5,Massamasso Tchangai,DF,Togo,3,3,270,0,,1,0
2850,12,Eric Akoto,DF,Togo,0,0,0,0,,0,0
2851,13,Richmond Forson,DF,Togo,3,2,209,0,,0,0
2852,19,Ludovic Assemoassa,DF,Togo,1,1,61,0,,0,0
2853,23,Assimiou Toure,DF,Togo,2,1,126,0,,0,0
2854,6,Yao Aziawonou,MF,Togo,2,1,95,0,,1,0
2855,8,Kuami Agboh,MF,Togo,1,1,24,0,,0,0
2856,9,Thomas Dossevi,MF,Togo,2,1,84,0,,0,0
2857,10,Chérif Toure Mamam,MF,Togo,3,3,234,0,,1,0
2858,14,Adékambi Olufadé,MF,Togo,1,0,32,0,,0,0
2859,15,Alaixys Romao,MF,Togo,2,2,180,0,,2,0
2860,18,Yao Junior Sènaya,MF,Togo,3,2,166,0,,0,0
2861,21,Franck Atsou,MF,Togo,0,0,0,0,,0,0
2862,4,Emmanuel Adebayor,FW,Togo,3,3,254,0,,1,0
2863,7,Moustapha Salifou,FW,Togo,3,2,241,0,,2,0
2864,11,Robert Malm,FW,Togo,1,0,4,0,,0,0
2865,17,Mohamed Kader,FW,Togo,3,3,270,1,,0,0
2866,20,Affo Erassa,FW,Togo,0,0,0,0,,0,0
2867,1,Shaka Hislop,GK,Trinidad & Tobago,2,2,180,0,,1,0
2868,21,Kelvin Jack,GK,Trinidad & Tobago,1,1,90,0,,0,0
2869,22,Clayton Ince,GK,Trinidad & Tobago,0,0,0,0,,0,0
2870,2,Ian Cox,DF,Trinidad & Tobago,0,0,0,0,,0,0
2871,3,Avery John,DF,Trinidad & Tobago,2,2,75,0,,2,1
2872,4,Marvin Andrews,DF,Trinidad & Tobago,0,0,0,0,,0,0
2873,5,Brent Sancho,DF,Trinidad & Tobago,3,3,270,0,,1,0
2874,6,Dennis Lawrence,DF,Trinidad & Tobago,3,3,270,0,,0,0
2875,8,Cyd Gray,DF,Trinidad & Tobago,2,2,180,0,,1,0
2876,11,Carlos Edwards,DF,Trinidad & Tobago,3,3,270,0,,0,0
2877,17,David Atiba Charles,DF,Trinidad & Tobago,0,0,0,0,,0,0
2878,7,Chris Birchall,MF,Trinidad & Tobago,3,3,270,0,,0,0
2879,9,Aurtis Whitley,MF,Trinidad & Tobago,3,2,181,0,,2,0
2880,10,Russell Latapy,MF,Trinidad & Tobago,1,0,24,0,,0,0
2881,16,Evans Wise,MF,Trinidad & Tobago,2,0,56,0,,0,0
2882,18,Densill Theobald,MF,Trinidad & Tobago,3,3,239,0,,1,0
2883,23,Anthony Wolfe,MF,Trinidad & Tobago,0,0,0,0,,0,0
2884,12,Collin Samuel,FW,Trinidad & Tobago,1,1,51,0,,0,0
2885,13,Cornell Glen,FW,Trinidad & Tobago,3,1,100,0,,0,0
2886,14,Stern John,FW,Trinidad & Tobago,3,3,270,0,,0,0
2887,15,Kenwyne Jones,FW,Trinidad & Tobago,2,1,129,0,,1,0
2888,19,Dwight Yorke ,FW,Trinidad & Tobago,3,3,270,0,,1,0
2889,20,Jason Scotland,FW,Trinidad & Tobago,0,0,0,0,,0,0
2890,1,Ali Boumnijel,GK,Tunisia,3,3,270,0,,0,0
2891,16,Adel Nefzi,GK,Tunisia,0,0,0,0,,0,0
2892,22,Hamdi Kasraoui,GK,Tunisia,0,0,0,0,,0,0
2893,2,Karim Essediri,DF,Tunisia,1,0,9,0,,0,0
2894,3,Karim Haggui,DF,Tunisia,3,3,270,0,,1,0
2895,4,Alaeddine Yahia,DF,Tunisia,1,0,34,0,,0,0
2896,6,Hatem Trabelsi,DF,Tunisia,3,3,270,0,,1,0
2897,15,Radhi Jaidi,DF,Tunisia,3,3,270,1,,2,0
2898,18,David Jemmali,DF,Tunisia,1,1,90,0,,0,0
2899,19,Anis Ayari,DF,Tunisia,2,2,146,0,,1,0
2900,21,Karim Saidi,DF,Tunisia,0,0,0,0,,0,0
2901,8,Mehdi Nafti,MF,Tunisia,3,2,215,0,,0,0
2902,9,Yassine Chikhaoui,MF,Tunisia,1,1,81,0,,1,0
2903,10,Kaies Ghodhbane,MF,Tunisia,3,0,57,0,,0,0
2904,12,Jawhar Mnari,MF,Tunisia,3,3,270,1,,1,0
2905,13,Riadh Bouazizi ,MF,Tunisia,3,3,188,0,,2,0
2906,14,Adel Chedli,MF,Tunisia,3,3,225,0,,1,0
2907,20,Hamed Namouchi,MF,Tunisia,3,3,270,0,,0,0
2908,23,Sofiane Melliti,MF,Tunisia,0,0,0,0,,0,0
2909,5,Ziad Jaziri,FW,Tunisia,3,3,224,1,,3,1
2910,7,Haykel Guemamdia,FW,Tunisia,1,0,11,0,,1,0
2911,11,Francileudo Santos,FW,Tunisia,1,0,12,0,,0,0
2912,17,Chaouki Ben Saada,FW,Tunisia,1,0,12,0,,0,0
2913,1,Oleksandr Shovkovskyi,GK,Ukraine,5,5,480,0,,0,0
2914,12,Andriy Pyatov,GK,Ukraine,0,0,0,0,,0,0
2915,23,Bohdan Shust,GK,Ukraine,0,0,0,0,,0,0
2916,2,Andriy Nesmachniy,DF,Ukraine,5,5,480,0,,1,0
2917,3,Oleksandr Yatsenko,DF,Ukraine,0,0,0,0,,0,0
2918,5,Volodymyr Yezerskiy,DF,Ukraine,1,1,90,0,,1,0
2919,6,Andriy Rusol,DF,Ukraine,4,4,316,1,,2,0
2920,13,Dmytro Chyhrynskyi,DF,Ukraine,0,0,0,0,,0,0
2921,17,Vladyslav Vashchuk,DF,Ukraine,3,2,210,0,,0,1
2922,22,Vyacheslav Sviderskyi,DF,Ukraine,3,3,199,0,,3,0
2923,4,Anatoliy Tymoshchuk,MF,Ukraine,5,5,480,0,,1,0
2924,8,Oleh Shelayev,MF,Ukraine,5,4,435,0,,1,0
2925,9,Oleh Husyev,MF,Ukraine,5,5,435,0,,0,0
2926,14,Andriy Husin,MF,Ukraine,5,3,283,0,,0,0
2927,18,Serhiy Nazarenko,MF,Ukraine,0,0,0,0,,0,0
2928,19,Maksym Kalynychenko,MF,Ukraine,4,4,328,1,,2,0
2929,21,Ruslan Rotan,MF,Ukraine,3,1,129,0,,0,0
2930,7,Andriy Shevchenko ,FW,Ukraine,5,5,472,2,,0,0
2931,10,Andriy Voronin,FW,Ukraine,4,4,368,0,,0,0
2932,11,Serhii Rebrov,FW,Ukraine,4,2,178,1,,0,0
2933,15,Artem Milevskyi,FW,Ukraine,4,1,89,0,,1,0
2934,16,Andriy Vorobey,FW,Ukraine,4,1,245,0,,0,0
2935,20,Oleksiy Byelik,FW,Ukraine,1,0,19,0,,0,0
1845,1,Tim Howard,GK,USA,0,0,0,0,,0,0
2936,18,Kasey Keller,GK,USA,3,3,270,0,,0,0
2373,19,Marcus Hahnemann,GK,USA,0,0,0,0,,0,0
2937,2,Chris Albright,DF,USA,0,0,0,0,,0,0
2375,3,Carlos Bocanegra,DF,USA,2,2,180,0,,0,0
2377,6,Steve Cherundolo,DF,USA,3,3,195,0,,0,0
2938,12,Gregg Berhalter,DF,USA,0,0,0,0,,0,0
2939,13,Jimmy Conrad,DF,USA,2,1,129,0,,0,0
2376,22,Oguchi Onyewu,DF,USA,3,3,270,0,,1,0
2940,23,Eddie Pope,DF,USA,2,2,136,0,,2,1
2941,4,Pablo Mastroeni,MF,USA,2,2,89,0,,0,1
2942,5,John O'Brien,MF,USA,1,0,45,0,,0,0
2943,7,Eddie Lewis,MF,USA,2,2,163,0,,1,0
1863,8,Clint Dempsey,MF,USA,2,2,151,1,,0,0
2944,10,Claudio Reyna ,MF,USA,3,3,219,0,,1,0
2945,14,Ben Olsen,MF,USA,1,0,51,0,,0,0
2946,15,Bobby Convey,MF,USA,3,2,158,0,,0,0
1851,17,DaMarcus Beasley,MF,USA,3,2,209,0,,0,0
2947,9,Eddie Johnson,FW,USA,2,0,75,0,,0,0
2948,11,Brian Ching,FW,USA,0,0,0,0,,0,0
2949,16,Josh Wolff,FW,USA,1,0,14,0,,0,0
2950,20,Brian McBride,FW,USA,3,3,256,0,,0,0
2381,21,Landon Donovan,FW,USA,3,3,270,0,,0,0
